,0,1,2,3
468,Timp1,Fgfr2,nan,Secreted Signaling
469,Kng1,Bdkrb2,nan,Secreted Signaling
470,Kng1,Bdkrb1,nan,Secreted Signaling
471,Kng1,Rxfp4,nan,Secreted Signaling
472,Pdgfb,Pdgfrb,nan,Secreted Signaling
473,Pdgfb,Pdgfra,nan,Secreted Signaling
474,Pdgfb,Pdgfra_Pdgfrb,nan,Secreted Signaling
475,Pdgfb,Lrp1,nan,Secreted Signaling
476,Pdgfb,Adgrv1,nan,Secreted Signaling
477,Tgfb1,Ar,nan,Secreted Signaling
478,Tgfb1,Vdr,nan,Secreted Signaling
479,Tgfb1,Tgfbr3,nan,Secreted Signaling
480,Tgfb1,Tgfbr1_Tgfbr2,nan,Secreted Signaling
481,Tgfb1,Tgfbr2_Acvr1,nan,Secreted Signaling
482,Tgfb1,Itgav_Itgb6,nan,Secreted Signaling
483,Ngf,Ntrk1,nan,Secreted Signaling
484,Ngf,Ngfr,nan,Secreted Signaling
485,Ngf,Sort1,nan,Secreted Signaling
486,Gnrh1,Gnrhr,nan,Secreted Signaling
487,Nppa,Esr1,nan,Secreted Signaling
488,Nppa,Npr1,nan,Secreted Signaling
489,Nppa,Npr3,nan,Secreted Signaling
490,Nppa,Npr2,nan,Secreted Signaling
491,Nppa,Rorb,nan,Secreted Signaling
492,Oxt,Oxtr,nan,Secreted Signaling
493,Oxt,Esr2,nan,Secreted Signaling
494,Avp,Avpr2,nan,Secreted Signaling
495,Avp,Oxtr,nan,Secreted Signaling
496,Avp,Avpr1a,nan,Secreted Signaling
497,Avp,Avpr1b,nan,Secreted Signaling
498,Pomc,Mc4r,nan,Secreted Signaling
499,Pomc,Mc5r,nan,Secreted Signaling
500,Pomc,Oprm1,nan,Secreted Signaling
501,Pomc,Oprd1,nan,Secreted Signaling
502,Pomc,Oprk1,nan,Secreted Signaling
503,Pomc,Mc3r,nan,Secreted Signaling
504,Pomc,Mc2r,nan,Secreted Signaling
505,Pomc,Mc1r,nan,Secreted Signaling
506,Penk,Oprm1,nan,Secreted Signaling
507,Penk,Oprd1,nan,Secreted Signaling
508,Penk,Oprk1,nan,Secreted Signaling
509,Penk,Mrgprb2,nan,Secreted Signaling
510,Pdyn,Oprm1,nan,Secreted Signaling
511,Pdyn,Oprd1,nan,Secreted Signaling
512,Pdyn,Oprk1,nan,Secreted Signaling
513,Prl,Prlr,nan,Secreted Signaling
514,Pth,Pth2r,nan,Secreted Signaling
515,Pth,Pth1r,nan,Secreted Signaling
516,Vip,Dpp4,nan,Secreted Signaling
517,Vip,Vipr1,nan,Secreted Signaling
518,Vip,Avpr1a,nan,Secreted Signaling
519,Vip,Vipr2,nan,Secreted Signaling
520,Ghrh,Vipr1,nan,Secreted Signaling
521,Ghrh,Ghrhr,nan,Secreted Signaling
522,Ppy,Npy5r,nan,Secreted Signaling
523,Ins2,Insr,nan,Secreted Signaling
524,Ins2,Ide,nan,Secreted Signaling
525,Igf2,Igf1r,nan,Secreted Signaling
526,Igf2,Igf2r,nan,Secreted Signaling
527,Igf2,Ide,nan,Secreted Signaling
528,Igf2,Gpr152,nan,Secreted Signaling
529,Gast,Cckbr,nan,Secreted Signaling
530,Gast,Gpr152,nan,Secreted Signaling
531,Lta,Tnfrsf1a,nan,Secreted Signaling
532,Lta,Tnfrsf1b,nan,Secreted Signaling
533,Lta,Ltbr,nan,Secreted Signaling
534,Lta,Ripk1,nan,Secreted Signaling
535,Lta,Tnfrsf14,nan,Secreted Signaling
536,Tnf,Tnfrsf1a,nan,Secreted Signaling
537,Tnf,Tnfrsf1b,nan,Secreted Signaling
538,Tnf,Fas,nan,Secreted Signaling
539,Tnf,Flt4,nan,Secreted Signaling
540,Tnf,Notch1,nan,Secreted Signaling
541,Tnf,Ptprs,nan,Secreted Signaling
542,Tnf,Ripk1,nan,Secreted Signaling
543,Tnf,Dag1,nan,Secreted Signaling
544,Tnf,Sema4c,nan,Secreted Signaling
545,Tnf,Vsir,nan,Secreted Signaling
546,Tnf,Celsr2,nan,Secreted Signaling
547,Tnf,Icos,nan,Secreted Signaling
548,Ifnb1,Ifnar1_Ifnar2,nan,Secreted Signaling
549,Ifng,Ifngr1_Ifngr2,nan,Secreted Signaling
550,Il1b,Adrb2,nan,Secreted Signaling
551,Epo,Epor,nan,Secreted Signaling
552,Epo,Efnb2,nan,Secreted Signaling
553,Epo,Ephb4,nan,Secreted Signaling
554,Col1a1,Itgb1_Itga10,nan,Secreted Signaling
555,Col1a1,Itgb1_Itga11,nan,Secreted Signaling
556,Col1a1,Itgb1_Itga1,nan,Secreted Signaling
557,Col1a1,Itgb1_Itga2,nan,Secreted Signaling
558,Col2a1,Itgb1_Itga10,nan,Secreted Signaling
559,Col2a1,Itgb1_Itga11,nan,Secreted Signaling
560,Col2a1,Itgb1_Itga1,nan,Secreted Signaling
561,Col2a1,Itgb1_Itga2,nan,Secreted Signaling
562,Col3a1,Itgb1_Itga10,nan,Secreted Signaling
563,Col3a1,Itgb1_Itga11,nan,Secreted Signaling
564,Col3a1,Itgb1_Itga1,nan,Secreted Signaling
565,Col3a1,Itgb1_Itga2,nan,Secreted Signaling
566,Col4a1,Itgb1_Itga10,nan,Secreted Signaling
567,Col4a1,Itgb1_Itga11,nan,Secreted Signaling
568,Col4a1,Itgb1_Itga1,nan,Secreted Signaling
569,Col4a1,Itgb1_Itga2,nan,Secreted Signaling
570,Apoa1,Trem2_Tyrobp,nan,Secreted Signaling
571,Apoe,Trem2_Tyrobp,nan,Secreted Signaling
572,Apoa2,Trem2_Tyrobp,nan,Secreted Signaling
573,Fn1,Itgb1_Itga10,nan,Secreted Signaling
574,Fn1,Itgb1_Itga11,nan,Secreted Signaling
575,Fn1,Itga2b_Itgb3,nan,Secreted Signaling
576,Fn1,Itgb1_Itga2,nan,Secreted Signaling
577,Fn1,Itgb1_Itga3,nan,Secreted Signaling
578,Fn1,Itgb1_Itga4,nan,Secreted Signaling
579,Fn1,Itgb7_Itga4,nan,Secreted Signaling
580,Fn1,Itgb1_Itga5,nan,Secreted Signaling
581,Fn1,Itgb1_Itga8,nan,Secreted Signaling
582,Fn1,Itgb1_Itgav,nan,Secreted Signaling
583,Fn1,Itgav_Itgb3,nan,Secreted Signaling
584,Fn1,Itgb5_Itgav,nan,Secreted Signaling
585,Rbp4,Stra6,nan,Secreted Signaling
586,Ttr,Ngfr,nan,Secreted Signaling
587,Ttr,Ddr1,nan,Secreted Signaling
588,Ttr,Ager,nan,Secreted Signaling
589,Pf4,Cxcr3,nan,Secreted Signaling
590,Pf4,Ackr1,nan,Secreted Signaling
591,Cxcl10,Dpp4,nan,Secreted Signaling
592,Cxcl10,Cxcr3,nan,Secreted Signaling
593,Trf,Tfrc,nan,Secreted Signaling
594,Tfrc,Hfe,nan,Cell-Cell Contact
595,Tnfsf13b,Tfrc,nan,Secreted Signaling
596,Trf,Tfr2,nan,Secreted Signaling
597,Tff1,Esr1,nan,Secreted Signaling
598,Fgfr2,Esr1,nan,Secreted Signaling
599,Bdnf,Esr1,nan,Secreted Signaling
600,Il25,Esr1,nan,Secreted Signaling
601,Vtn,Itga2b_Itgb3,nan,Secreted Signaling
602,Vtn,Itgb1_Itgav,nan,Secreted Signaling
603,Vtn,Itgav_Itgb3,nan,Secreted Signaling
604,Proc,Procr,nan,Secreted Signaling
605,Anxa1,Fpr1,nan,Secreted Signaling
606,Anxa1,Fpr2,nan,Secreted Signaling
607,Pdgfa,Pdgfra,nan,Secreted Signaling
608,Apob,Apobr,nan,Secreted Signaling
609,Apob,Trem2_Tyrobp,nan,Secreted Signaling
610,Csf2,Nr3c1,nan,Secreted Signaling
611,Csf2,Csf1r,nan,Secreted Signaling
612,Il5,Nr3c1,nan,Secreted Signaling
613,Ccl12,Nr3c1,nan,Secreted Signaling
614,Il10,Nr3c1,nan,Secreted Signaling
615,Fasl,Nr3c1,nan,Secreted Signaling
616,Ccl11,Nr3c1,nan,Secreted Signaling
617,Tff1,Fgfr2,nan,Secreted Signaling
618,Tff1,Esr2,nan,Secreted Signaling
619,Thy1,Itgb2_Itgam,nan,Cell-Cell Contact
620,Thy1,Itgav_Itgb3,nan,Cell-Cell Contact
621,Thy1,Itgax_Itgb2,nan,Cell-Cell Contact
622,Cd74,App,nan,Cell-Cell Contact
623,Mif,Cd74,nan,Secreted Signaling
624,Copa,Cd74,nan,Secreted Signaling
625,Vwf,Itgav_Itgb3,nan,Secreted Signaling
626,Hbegf,Erbb2,nan,Secreted Signaling
627,Wnt1,Cd36,nan,Secreted Signaling
628,Gpi1,Ntrk1,nan,Secreted Signaling
629,Ntf3,Ntrk1,nan,Secreted Signaling
630,Grn,Ntrk1,nan,Secreted Signaling
631,Nampt,Ntrk1,nan,Secreted Signaling
632,Copa,Ntrk1,nan,Secreted Signaling
633,Aimp1,Ntrk1,nan,Secreted Signaling
634,Rln1,Ar,nan,Secreted Signaling
635,Rln1,Rxfp2,nan,Secreted Signaling
636,Rln1,Rxfp1,nan,Secreted Signaling
637,Ifna1,Ifnar1_Ifnar2,nan,Secreted Signaling
638,Igf1,Igf1r,nan,Secreted Signaling
639,Igf1,Itgb4_Itga6,nan,Secreted Signaling
640,Igf1,Itgav_Itgb3,nan,Secreted Signaling
641,App,Fpr2,nan,Cell-Cell Contact
642,App,Sorl1,nan,Cell-Cell Contact
643,App,Trem2_Tyrobp,nan,Cell-Cell Contact
644,Il4,Il13ra2,nan,Secreted Signaling
645,Fgf1,Fgfr1,nan,Secreted Signaling
646,Fgf1,Fgfr2,nan,Secreted Signaling
647,Fgf1,Fgfr4,nan,Secreted Signaling
648,Fgf1,Fgfr3,nan,Secreted Signaling
649,Fgf1,Tgfbr3,nan,Secreted Signaling
650,Fgf1,Itgav_Itgb3,nan,Secreted Signaling
651,Il6,Hrh1,nan,Secreted Signaling
652,Areg,Icam1,nan,Secreted Signaling
653,Icam1,Spn,nan,Cell-Cell Contact
654,Icam1,Itgal,nan,Cell-Cell Contact
655,Icam1,Itgb2_Itgal,nan,Cell-Cell Contact
656,Icam1,Itgb2_Itgam,nan,Cell-Cell Contact
657,Icam1,Itgax_Itgb2,nan,Cell-Cell Contact
658,Col5a2,Itgb1_Itga10,nan,Secreted Signaling
659,Col5a2,Itgb1_Itga11,nan,Secreted Signaling
660,Col5a2,Itgb1_Itga1,nan,Secreted Signaling
661,Col5a2,Itgb1_Itga2,nan,Secreted Signaling
662,Cck,Cckar,nan,Secreted Signaling
663,Cck,Cckbr,nan,Secreted Signaling
664,Fcer2a,Cr2,nan,Secreted Signaling
665,Fcer2a,Itgb2_Itgam,nan,Secreted Signaling
666,Fcer2a,Itgav_Itgb3,nan,Secreted Signaling
667,Fcer2a,Itgax_Itgb2,nan,Secreted Signaling
668,Crh,Crhr1,nan,Secreted Signaling
669,Crh,Crhr2,nan,Secreted Signaling
670,Pros1,Axl,nan,Secreted Signaling
671,Pros1,Tyro3,nan,Secreted Signaling
672,Adipoq,Asgr2,nan,Secreted Signaling
673,Csf1,Csf1r,nan,Secreted Signaling
674,Csf3,Csf1r,nan,Secreted Signaling
675,Il34,Csf1r,nan,Secreted Signaling
676,Gp1ba,Itgb2_Itgam,nan,Cell-Cell Contact
677,Grp,Grpr,nan,Secreted Signaling
678,Vegfb,Adrb2,nan,Secreted Signaling
679,Col1a2,Itgb1_Itga10,nan,Secreted Signaling
680,Col1a2,Itgb1_Itga11,nan,Secreted Signaling
681,Col1a2,Itgb1_Itga1,nan,Secreted Signaling
682,Col1a2,Itgb1_Itga2,nan,Secreted Signaling
683,Ntf3,Ngfr,nan,Secreted Signaling
684,Bdnf,Ngfr,nan,Secreted Signaling
685,Ntf5,Ngfr,nan,Secreted Signaling
686,Il2,Ngfr,nan,Secreted Signaling
687,Adgre5,Cd55,nan,Secreted Signaling
688,Mmp2,Itgav_Itgb3,nan,Secreted Signaling
689,Col4a2,Itgb1_Itga10,nan,Secreted Signaling
690,Col4a2,Itgb1_Itga11,nan,Secreted Signaling
691,Col4a2,Itgb1_Itga1,nan,Secreted Signaling
692,Col4a2,Itgb1_Itga2,nan,Secreted Signaling
693,Ptprc,Cd22,nan,Cell-Cell Contact
694,Ptprc,Mrc1,nan,Cell-Cell Contact
695,Ptprc,Sema4d,nan,Cell-Cell Contact
696,Hgf,Met,nan,Secreted Signaling
697,Fgf4,Fgfr1,nan,Secreted Signaling
698,Fgf4,Fgfr2,nan,Secreted Signaling
699,Fgf4,Fgfr3,nan,Secreted Signaling
700,Ddc,Htr1a,nan,Secreted Signaling
701,Fgfr2,Ros1,nan,Secreted Signaling
702,Nmb,Nmbr,nan,Secreted Signaling
703,Fgf2,Fgfr1,nan,Secreted Signaling
704,Fgf2,Cd44,nan,Secreted Signaling
705,Fgf2,Fgfr2,nan,Secreted Signaling
706,Fgf2,Fgfr4,nan,Secreted Signaling
707,Fgf2,Fgfr3,nan,Secreted Signaling
708,Fgf2,Fgfrl1,nan,Secreted Signaling
709,Fgf2,Itgav_Itgb3,nan,Secreted Signaling
710,Cd48,Cd244a,nan,Cell-Cell Contact
711,Csf1,Slc7a1,nan,Secreted Signaling
712,Csf1,Sirpa,nan,Secreted Signaling
713,Csf1,Celsr3,nan,Secreted Signaling
714,Pdgfd,Pdgfrb,nan,Secreted Signaling
715,Gip,Dpp4,nan,Secreted Signaling
716,Gip,Gipr,nan,Secreted Signaling
717,Csf3,Csf3r,nan,Secreted Signaling
718,C4a,C5ar2,nan,Secreted Signaling
719,Nps,Npsr1,nan,Secreted Signaling
720,Saa1,Fpr2,nan,Secreted Signaling
721,Adora3,Entpd1,nan,Cell-Cell Contact
722,Pyy,Npy1r,nan,Secreted Signaling
723,Pyy,Dpp4,nan,Secreted Signaling
724,Pyy,Npy2r,nan,Secreted Signaling
725,Pyy,Npy5r,nan,Secreted Signaling
726,Calca,Calcrl_Ramp1,nan,Secreted Signaling
727,Akr1d1,Ar,nan,Secreted Signaling
728,Hsd17b12,Ar,nan,Secreted Signaling
729,Hsd17b3,Ar,nan,Secreted Signaling
730,Spp1,Cd44,nan,Secreted Signaling
731,Spp1,Ptger4,nan,Secreted Signaling
732,Spp1,Ccr8,nan,Secreted Signaling
733,Spp1,Itgb1_Itga4,nan,Secreted Signaling
734,Spp1,Itgb1_Itga9,nan,Secreted Signaling
735,Spp1,Itgav_Itgb3,nan,Secreted Signaling
736,Tgfb3,Tgfbr3,nan,Secreted Signaling
737,Tgfb3,Tgfbr1_Tgfbr2,nan,Secreted Signaling
738,Tgfb3,Tgfbr2_Acvr1,nan,Secreted Signaling
739,Tgfb3,Itgav_Itgb6,nan,Secreted Signaling
740,Tgfb3,Itgb8_Itgav,nan,Secreted Signaling
741,Kitl,Kit,nan,Secreted Signaling
742,Cd28,Cd80,nan,Cell-Cell Contact
743,Cd28,Cd86,nan,Cell-Cell Contact
744,Fgf6,Fgfr1,nan,Secreted Signaling
745,Fgf6,Fgfr2,nan,Secreted Signaling
746,Fgf6,Fgfr3,nan,Secreted Signaling
747,Dio3_Tg,Thra,nan,Secreted Signaling
748,Clu,Trem2_Tyrobp,nan,Secreted Signaling
749,Iapp,Ide,nan,Secreted Signaling
750,Lamc1,Itgb1_Itga2,nan,Secreted Signaling
751,Lamc1,Itgb1_Itga6,nan,Secreted Signaling
752,Lamc1,Itgb1_Itga7,nan,Secreted Signaling
753,Lamc1,Itgav_Itgb3,nan,Secreted Signaling
754,Fam3c,Lamp1,nan,Secreted Signaling
755,Fgf5,Fgfr1,nan,Secreted Signaling
756,Ncam1,Fgfr1,nan,Secreted Signaling
757,Hbegf,Vdr,nan,Secreted Signaling
758,Fgf3,Fgfr2,nan,Secreted Signaling
759,Fgf3,Fgfr3,nan,Secreted Signaling
760,Fgf5,Fgfr2,nan,Secreted Signaling
761,Fgf5,Fgfr3,nan,Secreted Signaling
762,Col11a1,Itgb1_Itga10,nan,Secreted Signaling
763,Col11a1,Itgb1_Itga11,nan,Secreted Signaling
764,Col11a1,Itgb1_Itga1,nan,Secreted Signaling
765,Col11a1,Itgb1_Itga2,nan,Secreted Signaling
766,Col6a1,Itgb1_Itga10,nan,Secreted Signaling
767,Col6a1,Itgb1_Itga11,nan,Secreted Signaling
768,Col6a1,Itgb1_Itga1,nan,Secreted Signaling
769,Col6a1,Itgb1_Itga2,nan,Secreted Signaling
770,Col6a2,Itgb1_Itga10,nan,Secreted Signaling
771,Col6a2,Itgb1_Itga11,nan,Secreted Signaling
772,Col6a2,Itgb1_Itga1,nan,Secreted Signaling
773,Col6a2,Itgb1_Itga2,nan,Secreted Signaling
774,Col6a3,Itgb1_Itga10,nan,Secreted Signaling
775,Col6a3,Itgb1_Itga11,nan,Secreted Signaling
776,Col6a3,Itgb1_Itga1,nan,Secreted Signaling
777,Col6a3,Itgb1_Itga2,nan,Secreted Signaling
778,Pthlh,Pth2r,nan,Secreted Signaling
779,Pthlh,Prlhr,nan,Secreted Signaling
780,Pthlh,Pth1r,nan,Secreted Signaling
781,Bmp2,Smo,nan,Secreted Signaling
782,Cdh1,Klrg1,nan,Cell-Cell Contact
783,Cdh1,Itgb1_Itga2,nan,Cell-Cell Contact
784,Cdh1,Itgb7_Itgae,nan,Cell-Cell Contact
785,Ccl4,Slc7a1,nan,Secreted Signaling
786,Ccl4,Cnr2,nan,Secreted Signaling
787,Ccl4,Ccr5,nan,Secreted Signaling
788,Ccl4,Ccr8,nan,Secreted Signaling
789,Ccl4,Gpr152,nan,Secreted Signaling
790,Ccl4,Gprc5d,nan,Secreted Signaling
791,Ccl12,Ccr2,nan,Secreted Signaling
792,Ccl12,Ccr10,nan,Secreted Signaling
793,Ccl12,Ackr1,nan,Secreted Signaling
794,Ccl5,Ccr1,nan,Secreted Signaling
795,Ccl5,Ccr3,nan,Secreted Signaling
796,Ccl5,Ccr4,nan,Secreted Signaling
797,Ccl5,Ccr5,nan,Secreted Signaling
798,Ccl5,Ackr1,nan,Secreted Signaling
799,Ccl5,Ackr4,nan,Secreted Signaling
800,Bdnf,Ncam1,nan,Secreted Signaling
801,Gdnf,Ncam1,nan,Secreted Signaling
802,Icam2,Cd209e,nan,Cell-Cell Contact
803,Icam2,Itgb2_Itgal,nan,Cell-Cell Contact
804,Ceacam1,Sele,nan,Cell-Cell Contact
805,Ceacam1,Cd209e,nan,Secreted Signaling
806,H2-T23,Klrc1,nan,Cell-Cell Contact
807,Col11a2,Itgb1_Itga10,nan,Secreted Signaling
808,Col11a2,Itgb1_Itga11,nan,Secreted Signaling
809,Col11a2,Itgb1_Itga1,nan,Secreted Signaling
810,Col11a2,Itgb1_Itga2,nan,Secreted Signaling
811,Sell,Cd34,nan,Cell-Cell Contact
812,Sell,Selplg,nan,Cell-Cell Contact
813,Sell,Podxl2,nan,Cell-Cell Contact
814,Mif,Tnfrsf14,nan,Secreted Signaling
815,Hgf,Cd44,nan,Secreted Signaling
816,Ddc,Drd2,nan,Secreted Signaling
817,Cd46,Jag1,nan,Cell-Cell Contact
818,Vegfa,Flt1,nan,Secreted Signaling
819,Vegfa,Ephb2,nan,Secreted Signaling
820,Vegfa,Kdr,nan,Secreted Signaling
821,Vegfa,Grin2b,nan,Secreted Signaling
822,Nppc,Npr1,nan,Secreted Signaling
823,Cd44,Sele,nan,Cell-Cell Contact
824,Fgfr2,Cd44,nan,Secreted Signaling
825,Cd44,Siglec15,nan,Cell-Cell Contact
826,Hbegf,Cd44,nan,Secreted Signaling
827,Selp,Cd34,nan,Cell-Cell Contact
828,Selp,Selplg,nan,Cell-Cell Contact
829,Selp,Podxl2,nan,Cell-Cell Contact
830,Spn,Siglec1,nan,Cell-Cell Contact
831,Pdgfc,Pdgfra,nan,Secreted Signaling
832,Pecam1,Cd38,nan,Cell-Cell Contact
833,Pecam1,Cd177,nan,Cell-Cell Contact
834,Ctla4,Cd80,nan,Cell-Cell Contact
835,Ctla4,Cd86,nan,Cell-Cell Contact
836,Gh,Prlr,nan,Secreted Signaling
837,Gphb5_Gpha2,Tshr,nan,Secreted Signaling
838,Cga_Tshb,Tshr,nan,Secreted Signaling
839,Sele,Selplg,nan,Cell-Cell Contact
840,Sele,Glg1,nan,Cell-Cell Contact
841,Sele,Podxl2,nan,Cell-Cell Contact
842,Nppc,Npr3,nan,Secreted Signaling
843,Ostn,Npr3,nan,Secreted Signaling
844,Lgals3,Mertk,nan,Secreted Signaling
845,Igfbp3,Tmem219,nan,Secreted Signaling
846,Pgf,Flt1,nan,Secreted Signaling
847,Vegfb,Flt1,nan,Secreted Signaling
848,Bmp7,Slamf1,nan,Secreted Signaling
849,Bmp7,Ptprk,nan,Secreted Signaling
850,Adcyap1,Dpp4,nan,Secreted Signaling
851,Adcyap1,Vipr1,nan,Secreted Signaling
852,Adcyap1,Adcyap1r1,nan,Secreted Signaling
853,Adcyap1,Vipr2,nan,Secreted Signaling
854,Adcyap1,Sctr,nan,Secreted Signaling
855,Cdh2,Cdh2,nan,Cell-Cell Contact
856,Kitl,Epor,nan,Secreted Signaling
857,Vcam1,Itgb1_Itga4,nan,Cell-Cell Contact
858,Vcam1,Itgb7_Itga4,nan,Cell-Cell Contact
859,Vcam1,Itgb1_Itga9,nan,Cell-Cell Contact
860,Vcam1,Itgb2_Itgad,nan,Cell-Cell Contact
861,Grn,Tnfrsf1a,nan,Secreted Signaling
862,Fasl,Tnfrsf1a,nan,Secreted Signaling
863,Cxcl1,Cxcr1,nan,Secreted Signaling
864,Cxcl1,Cxcr2,nan,Secreted Signaling
865,Cxcl1,Dpp4,nan,Secreted Signaling
866,Cxcl2,Cxcr1,nan,Secreted Signaling
867,Cxcl2,Cxcr2,nan,Secreted Signaling
868,Grn,Tnfrsf1b,nan,Secreted Signaling
869,Tac1,Tacr2,nan,Secreted Signaling
870,Tac1,Tacr1,nan,Secreted Signaling
871,Pmch,Mchr1,nan,Secreted Signaling
872,Trh,Trhr,nan,Secreted Signaling
873,Nppc,Npr2,nan,Secreted Signaling
874,Ntf3,Ntrk3,nan,Secreted Signaling
875,Ntf3,Ntrk2,nan,Secreted Signaling
876,Edn2,Ednra,nan,Secreted Signaling
877,Efna1,Epha1,nan,Secreted Signaling
878,Efna1,Epha2,nan,Secreted Signaling
879,Efna1,Epha3,nan,Secreted Signaling
880,Efna1,Epha8,nan,Secreted Signaling
881,Efna1,Epha5,nan,Secreted Signaling
882,Efna1,Epha4,nan,Secreted Signaling
883,Efna1,Epha7,nan,Secreted Signaling
884,Col9a1,Itgb1_Itga10,nan,Secreted Signaling
885,Col9a1,Itgb1_Itga11,nan,Secreted Signaling
886,Col9a1,Itgb1_Itga1,nan,Secreted Signaling
887,Col9a1,Itgb1_Itga2,nan,Secreted Signaling
888,Col5a1,Itgb1_Itga10,nan,Secreted Signaling
889,Col5a1,Itgb1_Itga11,nan,Secreted Signaling
890,Col5a1,Itgb1_Itga1,nan,Secreted Signaling
891,Col5a1,Itgb1_Itga2,nan,Secreted Signaling
892,Ptn,Ptprs,nan,Secreted Signaling
893,Ptn,Alk,nan,Secreted Signaling
894,Epha1,Efna3,nan,Cell-Cell Contact
895,Efna4,Epha1,nan,Secreted Signaling
896,Epha1,Efna5,nan,Cell-Cell Contact
897,Ddc,Drd1,nan,Secreted Signaling
898,Ghrl,Tbxa2r,nan,Secreted Signaling
899,Tbxas1,Tbxa2r,nan,Secreted Signaling
900,Mdk,Lrp1,nan,Secreted Signaling
901,Mdk,Sorl1,nan,Secreted Signaling
902,Mdk,Alk,nan,Secreted Signaling
903,Fgf7,Fgfr2,nan,Secreted Signaling
904,Fgf7,Fgfr3,nan,Secreted Signaling
905,Fgfr3,Fgfr2,nan,Secreted Signaling
906,Fgf9,Fgfr2,nan,Secreted Signaling
907,Fgfr2,Epha4,nan,Secreted Signaling
908,Fgf8,Fgfr2,nan,Secreted Signaling
909,Fgfr2,Cd83,nan,Secreted Signaling
910,Nectin1,Fgfr2,nan,Secreted Signaling
911,Fgfr2,Ptprr,nan,Secreted Signaling
912,Fgf23,Fgfr2,nan,Secreted Signaling
913,Fgf22,Fgfr2,nan,Secreted Signaling
914,Fgfr2,Xpr1,nan,Secreted Signaling
915,Cd72,Sema4d,nan,Cell-Cell Contact
916,Btc,Erbb3,nan,Secreted Signaling
917,Ddc,Drd4,nan,Secreted Signaling
918,Ddc,Drd5,nan,Secreted Signaling
919,Cdh3,Cdh3,nan,Cell-Cell Contact
920,Ccl1,Ccr8,nan,Secreted Signaling
921,Fgf9,Fgfr3,nan,Secreted Signaling
922,Fgfr3,Epha4,nan,Secreted Signaling
923,Fgf8,Fgfr3,nan,Secreted Signaling
924,Nectin1,Fgfr3,nan,Secreted Signaling
925,Fgf23,Fgfr3,nan,Secreted Signaling
926,Fgf20,Fgfr3,nan,Secreted Signaling
927,Cga_Lhb,Lhcgr,nan,Secreted Signaling
928,Fam3c,Glra2,nan,Secreted Signaling
929,Tnfsf4,Tnfrsf4,nan,Cell-Cell Contact
930,Bdnf,Ntrk2,nan,Secreted Signaling
931,Bdnf,Gpr152,nan,Secreted Signaling
932,Bdnf,Sort1,nan,Secreted Signaling
933,Bdnf,F11r,nan,Secreted Signaling
934,Tnc,Itgb1_Itga4,nan,Secreted Signaling
935,Tnc,Itgb1_Itga8,nan,Secreted Signaling
936,Tnc,Itgb1_Itga9,nan,Secreted Signaling
937,Tnc,Itgav_Itgb3,nan,Secreted Signaling
938,Tnc,Itgav_Itgb6,nan,Secreted Signaling
939,Cxcl5,Cxcr1,nan,Secreted Signaling
940,Cxcl5,Cxcr2,nan,Secreted Signaling
941,Col8a2,Itgb1_Itga10,nan,Secreted Signaling
942,Col8a2,Itgb1_Itga11,nan,Secreted Signaling
943,Col8a2,Itgb1_Itga1,nan,Secreted Signaling
944,Col8a2,Itgb1_Itga2,nan,Secreted Signaling
945,Camp,Fpr2,nan,Secreted Signaling
946,Guca2a,Gucy2c,nan,Secreted Signaling
947,Guca2b,Gucy2c,nan,Secreted Signaling
948,Cxcl12,Ackr3,nan,Secreted Signaling
949,Fasl,Fas,nan,Secreted Signaling
950,Col5a3,Itgb1_Itga10,nan,Secreted Signaling
951,Col5a3,Itgb1_Itga11,nan,Secreted Signaling
952,Col5a3,Itgb1_Itga1,nan,Secreted Signaling
953,Col5a3,Itgb1_Itga2,nan,Secreted Signaling
954,Cd40lg,Cd40,nan,Secreted Signaling
955,Insl3,Cd40,nan,Secreted Signaling
956,Tnfsf13b,Cd40,nan,Secreted Signaling
957,Cd70,Cd27,nan,Secreted Signaling
958,Mst1,Mst1r,nan,Secreted Signaling
959,Inhbc,Acvr2a,nan,Secreted Signaling
960,Inhbe,Acvr2a,nan,Secreted Signaling
961,Cxcl12,Dpp4,nan,Secreted Signaling
962,Ccl11,Dpp4,nan,Secreted Signaling
963,Gdf1,Htr4,nan,Secreted Signaling
964,Col8a1,Itgb1_Itga10,nan,Secreted Signaling
965,Col8a1,Itgb1_Itga11,nan,Secreted Signaling
966,Col8a1,Itgb1_Itga1,nan,Secreted Signaling
967,Col8a1,Itgb1_Itga2,nan,Secreted Signaling
968,Ddc,Htr1d,nan,Secreted Signaling
969,Ddc,Htr1b,nan,Secreted Signaling
970,Ddc,Htr2a,nan,Secreted Signaling
971,Ddc,Htr2c,nan,Secreted Signaling
972,Grn,Sort1,nan,Secreted Signaling
973,Grn,Cd209a,nan,Secreted Signaling
974,Tnfrsf8,Tnfsf8,nan,Cell-Cell Contact
975,Nampt,Adora2a,nan,Secreted Signaling
976,Adora2a,Entpd1,nan,Cell-Cell Contact
977,Adora2b,Entpd1,nan,Cell-Cell Contact
978,Epha2,Efna3,nan,Cell-Cell Contact
979,Efna4,Epha2,nan,Secreted Signaling
980,Epha2,Efna5,nan,Cell-Cell Contact
981,Epha3,Efna3,nan,Cell-Cell Contact
982,Efna4,Epha3,nan,Secreted Signaling
