,0,1,2,3
510,calca,calcr,CALCR,Secreted Signaling
511,calca,calcrlb,CALCR,Secreted Signaling
512,gas6,mertka,GAS,Secreted Signaling
513,gas6,tyro3,GAS,Secreted Signaling
514,gcgb,gipr,GCG,Secreted Signaling
515,gcga,gipr,GCG,Secreted Signaling
516,gh1,ghrb,GH,Secreted Signaling
517,gh1,ghra,GH,Secreted Signaling
518,gh1,il11ra,GH,Secreted Signaling
519,gh1,il6r,GH,Secreted Signaling
520,gh1,prlra,GH,Secreted Signaling
521,gh1,prlrb,GH,Secreted Signaling
522,ghrh,vipr1b,GHRH,Secreted Signaling
523,ghrh,vipr2,GHRH,Secreted Signaling
524,ghrh,ghsra,GHRH,Secreted Signaling
525,ghrh,ghsrb,GHRH,Secreted Signaling
526,ghrh,ghrhrl,GHRH,Secreted Signaling
527,gnrh3,gnrhr1,GNRH,Secreted Signaling
528,grnb,sort1b,GRN,Secreted Signaling
529,grnb,sort1a,GRN,Secreted Signaling
530,grn2,sort1b,GRN,Secreted Signaling
531,grn2,sort1a,GRN,Secreted Signaling
532,grn1,sort1b,GRN,Secreted Signaling
533,grn1,sort1a,GRN,Secreted Signaling
534,grna,sort1b,GRN,Secreted Signaling
535,grna,sort1a,GRN,Secreted Signaling
536,insl3,rxfp2b,RLN,Secreted Signaling
537,insl3,rxfp2a,RLN,Secreted Signaling
538,insl3,rxfp1,RLN,Secreted Signaling
539,insl3,rxfp3,RLN,Secreted Signaling
540,insl5a,rxfp3,RLN,Secreted Signaling
541,insl5b,rxfp3,RLN,Secreted Signaling
542,insl5a,rxfp2b,RLN,Secreted Signaling
543,insl5a,rxfp2a,RLN,Secreted Signaling
544,insl5b,rxfp2b,RLN,Secreted Signaling
545,insl5b,rxfp2a,RLN,Secreted Signaling
546,insl5a,rxfp1,RLN,Secreted Signaling
547,insl5b,rxfp1,RLN,Secreted Signaling
548,npvf,npffr1,NPVF,Secreted Signaling
549,npvf,npffr2b,NPVF,Secreted Signaling
550,ostn,npr3,OSTN,Secreted Signaling
551,pmch,mertka,PMCH,Secreted Signaling
552,pmchl,mertka,PMCH,Secreted Signaling
553,pros1,tyro3,PROS,Secreted Signaling
554,psap,gpr37l1a,PSAP,Secreted Signaling
555,psap,gpr37l1b,PSAP,Secreted Signaling
556,psap,gpr37b,PSAP,Secreted Signaling
557,psap,gpr37a,PSAP,Secreted Signaling
558,pth1a,pth1r,PTH,Secreted Signaling
559,pth1b,pth1r,PTH,Secreted Signaling
560,pth1a,pth2ra,PTH,Secreted Signaling
561,pth1a,pth2rb,PTH,Secreted Signaling
562,pth1b,pth2ra,PTH,Secreted Signaling
563,pth1b,pth2rb,PTH,Secreted Signaling
564,pth2,pth1r,PTH,Secreted Signaling
565,pth2,pth2ra,PTH,Secreted Signaling
566,pth2,pth2rb,PTH,Secreted Signaling
567,pthlhb,pth1r,PTH,Secreted Signaling
568,pthlha,pth1r,PTH,Secreted Signaling
569,rln3a,rxfp3,RLN,Secreted Signaling
570,rln3b,rxfp3,RLN,Secreted Signaling
571,rln3a,rxfp1,RLN,Secreted Signaling
572,rln3b,rxfp1,RLN,Secreted Signaling
573,rln3a,rxfp2b,RLN,Secreted Signaling
574,rln3a,rxfp2a,RLN,Secreted Signaling
575,rln3b,rxfp2b,RLN,Secreted Signaling
576,rln3b,rxfp2a,RLN,Secreted Signaling
577,trh,trhra,TRH,Secreted Signaling
578,trh,trhrb,TRH,Secreted Signaling
579,trh,trhr2,TRH,Secreted Signaling
580,uts1,crhr1,UCN,Secreted Signaling
581,ucn3l,crhr1,UCN,Secreted Signaling
582,ucn3l,crhr1,UCN,Secreted Signaling
583,lgals9l6,cd44a,GALECTIN,Secreted Signaling
584,lgals9l6,cd44b,GALECTIN,Secreted Signaling
585,lgals9l5,cd44a,GALECTIN,Secreted Signaling
586,lgals9l5,cd44b,GALECTIN,Secreted Signaling
587,lgals9l4,cd44a,GALECTIN,Secreted Signaling
588,lgals9l4,cd44b,GALECTIN,Secreted Signaling
589,lgals9l1,cd44a,GALECTIN,Secreted Signaling
590,lgals9l1,cd44b,GALECTIN,Secreted Signaling
591,lgals9l3,cd44a,GALECTIN,Secreted Signaling
592,lgals9l3,cd44b,GALECTIN,Secreted Signaling
593,fn1b,cd44a,FN1,ECM-Receptor
594,fn1b,cd44b,FN1,ECM-Receptor
595,fn1a,cd44a,FN1,ECM-Receptor
596,fn1a,cd44b,FN1,ECM-Receptor
597,col1a1b,cd44a,COLLAGEN,ECM-Receptor
598,col1a1b,cd44b,COLLAGEN,ECM-Receptor
599,col1a1a,cd44a,COLLAGEN,ECM-Receptor
600,col1a1a,cd44b,COLLAGEN,ECM-Receptor
601,col1a2,cd44a,COLLAGEN,ECM-Receptor
602,col1a2,cd44b,COLLAGEN,ECM-Receptor
603,col2a1a,cd44a,COLLAGEN,ECM-Receptor
604,col2a1a,cd44b,COLLAGEN,ECM-Receptor
605,col2a1b,cd44a,COLLAGEN,ECM-Receptor
606,col2a1b,cd44b,COLLAGEN,ECM-Receptor
607,col4a1,cd44a,COLLAGEN,ECM-Receptor
608,col4a1,cd44b,COLLAGEN,ECM-Receptor
609,col4a2,cd44a,COLLAGEN,ECM-Receptor
610,col4a2,cd44b,COLLAGEN,ECM-Receptor
611,col4a4,cd44a,COLLAGEN,ECM-Receptor
612,col4a4,cd44b,COLLAGEN,ECM-Receptor
613,col6a1,cd44a,COLLAGEN,ECM-Receptor
614,col6a1,cd44b,COLLAGEN,ECM-Receptor
615,col6a2,cd44a,COLLAGEN,ECM-Receptor
616,col6a2,cd44b,COLLAGEN,ECM-Receptor
617,col6a3,cd44a,COLLAGEN,ECM-Receptor
618,col6a3,cd44b,COLLAGEN,ECM-Receptor
619,col6a4a,cd44a,COLLAGEN,ECM-Receptor
620,col6a4a,cd44b,COLLAGEN,ECM-Receptor
621,si:ch211-62a1.3,cd44a,COLLAGEN,ECM-Receptor
622,si:ch211-62a1.3,cd44b,COLLAGEN,ECM-Receptor
623,col9a1b,cd44a,COLLAGEN,ECM-Receptor
624,col9a1b,cd44b,COLLAGEN,ECM-Receptor
625,col9a1a,cd44a,COLLAGEN,ECM-Receptor
626,col9a1a,cd44b,COLLAGEN,ECM-Receptor
627,col9a2,cd44a,COLLAGEN,ECM-Receptor
628,col9a2,cd44b,COLLAGEN,ECM-Receptor
629,col9a3,cd44a,COLLAGEN,ECM-Receptor
630,col9a3,cd44b,COLLAGEN,ECM-Receptor
631,lama1,cd44a,LAMININ,ECM-Receptor
632,lama1,cd44b,LAMININ,ECM-Receptor
633,lama2,cd44a,LAMININ,ECM-Receptor
634,lama2,cd44b,LAMININ,ECM-Receptor
635,lama3,cd44a,LAMININ,ECM-Receptor
636,lama3,cd44b,LAMININ,ECM-Receptor
637,si:ch211-241e1.3,cd44a,LAMININ,ECM-Receptor
638,si:ch211-241e1.3,cd44b,LAMININ,ECM-Receptor
639,lama5,cd44a,LAMININ,ECM-Receptor
640,lama5,cd44b,LAMININ,ECM-Receptor
641,lamb1a,cd44a,LAMININ,ECM-Receptor
642,lamb1a,cd44b,LAMININ,ECM-Receptor
643,lamb1b,cd44a,LAMININ,ECM-Receptor
644,lamb1b,cd44b,LAMININ,ECM-Receptor
645,lamb2,cd44a,LAMININ,ECM-Receptor
646,lamb2,cd44b,LAMININ,ECM-Receptor
647,lamc2,cd44a,LAMININ,ECM-Receptor
648,lamc2,cd44b,LAMININ,ECM-Receptor
649,col1a1b,sdc4,COLLAGEN,ECM-Receptor
650,col1a1a,sdc4,COLLAGEN,ECM-Receptor
651,col1a2,sdc4,COLLAGEN,ECM-Receptor
652,col2a1a,sdc4,COLLAGEN,ECM-Receptor
653,col2a1b,sdc4,COLLAGEN,ECM-Receptor
654,col4a1,sdc4,COLLAGEN,ECM-Receptor
655,col4a2,sdc4,COLLAGEN,ECM-Receptor
656,col4a4,sdc4,COLLAGEN,ECM-Receptor
657,col6a1,sdc4,COLLAGEN,ECM-Receptor
658,col6a2,sdc4,COLLAGEN,ECM-Receptor
659,col6a3,sdc4,COLLAGEN,ECM-Receptor
660,col6a4a,sdc4,COLLAGEN,ECM-Receptor
661,si:ch211-62a1.3,sdc4,COLLAGEN,ECM-Receptor
662,col9a1b,sdc4,COLLAGEN,ECM-Receptor
663,col9a1a,sdc4,COLLAGEN,ECM-Receptor
664,col9a2,sdc4,COLLAGEN,ECM-Receptor
665,col9a3,sdc4,COLLAGEN,ECM-Receptor
666,fn1b,sdc4,FN1,ECM-Receptor
667,fn1a,sdc4,FN1,ECM-Receptor
668,tnc,sdc4,TENASCIN,ECM-Receptor
669,zmp:0000000846,sdc4,TENASCIN,ECM-Receptor
670,tnr,sdc4,TENASCIN,ECM-Receptor
671,tnxba,sdc4,TENASCIN,ECM-Receptor
672,thbs1b,sdc4,THBS,ECM-Receptor
673,thbs1a,sdc4,THBS,ECM-Receptor
674,thbs2b,sdc4,THBS,ECM-Receptor
675,thbs2a,sdc4,THBS,ECM-Receptor
676,thbs3a,sdc4,THBS,ECM-Receptor
677,thbs3b,sdc4,THBS,ECM-Receptor
678,thbs4b,sdc4,THBS,ECM-Receptor
679,thbs4a,sdc4,THBS,ECM-Receptor
680,comp,sdc4,THBS,ECM-Receptor
681,lama1,sv2a,LAMININ,ECM-Receptor
682,lama2,sv2a,LAMININ,ECM-Receptor
683,lama3,sv2a,LAMININ,ECM-Receptor
684,si:ch211-241e1.3,sv2a,LAMININ,ECM-Receptor
685,lama5,sv2a,LAMININ,ECM-Receptor
686,lamb1a,sv2a,LAMININ,ECM-Receptor
687,lamb1b,sv2a,LAMININ,ECM-Receptor
688,lamb2,sv2a,LAMININ,ECM-Receptor
689,lamc2,sv2a,LAMININ,ECM-Receptor
690,lama1,sv2ba,LAMININ,ECM-Receptor
691,lama1,sv2bb,LAMININ,ECM-Receptor
692,lama2,sv2ba,LAMININ,ECM-Receptor
693,lama2,sv2bb,LAMININ,ECM-Receptor
694,lama3,sv2ba,LAMININ,ECM-Receptor
695,lama3,sv2bb,LAMININ,ECM-Receptor
696,si:ch211-241e1.3,sv2ba,LAMININ,ECM-Receptor
697,si:ch211-241e1.3,sv2bb,LAMININ,ECM-Receptor
698,lama5,sv2ba,LAMININ,ECM-Receptor
699,lama5,sv2bb,LAMININ,ECM-Receptor
700,lamb1a,sv2ba,LAMININ,ECM-Receptor
701,lamb1a,sv2bb,LAMININ,ECM-Receptor
702,lamb1b,sv2ba,LAMININ,ECM-Receptor
703,lamb1b,sv2bb,LAMININ,ECM-Receptor
704,lamb2,sv2ba,LAMININ,ECM-Receptor
705,lamb2,sv2bb,LAMININ,ECM-Receptor
706,lamc2,sv2ba,LAMININ,ECM-Receptor
707,lamc2,sv2bb,LAMININ,ECM-Receptor
708,lama1,sv2ca,LAMININ,ECM-Receptor
709,lama2,sv2ca,LAMININ,ECM-Receptor
710,lama3,sv2ca,LAMININ,ECM-Receptor
711,si:ch211-241e1.3,sv2ca,LAMININ,ECM-Receptor
712,lama5,sv2ca,LAMININ,ECM-Receptor
713,lamb1a,sv2ca,LAMININ,ECM-Receptor
714,lamb1b,sv2ca,LAMININ,ECM-Receptor
715,lamb2,sv2ca,LAMININ,ECM-Receptor
716,lamc2,sv2ca,LAMININ,ECM-Receptor
717,thbs1b,cd36,THBS,ECM-Receptor
718,thbs1a,cd36,THBS,ECM-Receptor
719,thbs2b,cd36,THBS,ECM-Receptor
720,thbs2a,cd36,THBS,ECM-Receptor
721,thbs3a,cd36,THBS,ECM-Receptor
722,thbs3b,cd36,THBS,ECM-Receptor
723,thbs4b,cd36,THBS,ECM-Receptor
724,thbs4a,cd36,THBS,ECM-Receptor
725,comp,cd36,THBS,ECM-Receptor
726,agrn,dag1,AGRN,ECM-Receptor
727,hspg2,dag1,HSPG,ECM-Receptor
728,lama1,dag1,LAMININ,ECM-Receptor
729,lama2,dag1,LAMININ,ECM-Receptor
730,lama3,dag1,LAMININ,ECM-Receptor
731,si:ch211-241e1.3,dag1,LAMININ,ECM-Receptor
732,lama5,dag1,LAMININ,ECM-Receptor
733,lamb1a,dag1,LAMININ,ECM-Receptor
734,lamb1b,dag1,LAMININ,ECM-Receptor
735,lamb2,dag1,LAMININ,ECM-Receptor
736,lamc2,dag1,LAMININ,ECM-Receptor
737,appb,cd74a,APP,Cell-Cell Contact
738,appb,cd74b,APP,Cell-Cell Contact
739,appa,cd74a,APP,Cell-Cell Contact
740,appa,cd74b,APP,Cell-Cell Contact
741,cadm1b,cadm1b,CADM,Cell-Cell Contact
742,cadm1b,cadm1a,CADM,Cell-Cell Contact
743,cadm1a,cadm1b,CADM,Cell-Cell Contact
744,cadm1a,cadm1a,CADM,Cell-Cell Contact
745,cadm3,cadm3,CADM,Cell-Cell Contact
746,cd226,pvrl2l,CD226,Cell-Cell Contact
747,cd226,zgc:113337,CD226,Cell-Cell Contact
748,cd226,si:ch73-22o12.1,CD226,Cell-Cell Contact
749,cd226,zgc:172122,CD226,Cell-Cell Contact
750,cd226,sc:d189,CD226,Cell-Cell Contact
751,cd226,pvrl2l,CD226,Cell-Cell Contact
752,cd226,si:ch211-222f23.6,CD226,Cell-Cell Contact
753,cd226,si:ch211-214p13.3,CD226,Cell-Cell Contact
754,cd226,zgc:113337,CD226,Cell-Cell Contact
755,cd226,si:ch211-141e20.2,CD226,Cell-Cell Contact
756,cd226,si:ch73-22o12.1,CD226,Cell-Cell Contact
757,cd226,zgc:172122,CD226,Cell-Cell Contact
758,cd226,sc:d189,CD226,Cell-Cell Contact
759,si:cabz01007816.2,csmd2,CD23,Cell-Cell Contact
760,asgrl1,csmd2,CD23,Cell-Cell Contact
761,asgrl2,csmd2,CD23,Cell-Cell Contact
762,si:ch211-283g2.2,csmd2,CD23,Cell-Cell Contact
763,si:ch211-283g2.3,csmd2,CD23,Cell-Cell Contact
764,si:dkey-61f9.1,csmd2,CD23,Cell-Cell Contact
765,si:dkey-261h17.1,selp,CD34,Cell-Cell Contact
766,si:ch211-286o17.1,selp,CD34,Cell-Cell Contact
767,entpd1,adora1a,CD39,Cell-Cell Contact
768,entpd1,adora1b,CD39,Cell-Cell Contact
769,entpd1,adora2aa,CD39,Cell-Cell Contact
770,entpd1,adora2b,CD39,Cell-Cell Contact
771,si:dkey-11f4.14,si:ch211-209f23.6,CD48,Cell-Cell Contact
772,si:dkey-11f4.14,si:dkey-53k12.1,CD48,Cell-Cell Contact
773,si:ch1073-15f19.2,nectin1b,CD96,Cell-Cell Contact
774,si:ch1073-15f19.2,nectin1a,CD96,Cell-Cell Contact
775,si:ch1073-15f19.2,pvrl2l,CD96,Cell-Cell Contact
776,si:ch1073-15f19.2,si:ch211-222f23.6,CD96,Cell-Cell Contact
777,si:ch1073-15f19.2,si:ch211-214p13.3,CD96,Cell-Cell Contact
778,si:ch1073-15f19.2,zgc:113337,CD96,Cell-Cell Contact
779,si:ch1073-15f19.2,si:ch211-141e20.2,CD96,Cell-Cell Contact
780,si:ch1073-15f19.2,si:ch73-22o12.1,CD96,Cell-Cell Contact
781,si:ch1073-15f19.2,zgc:172122,CD96,Cell-Cell Contact
782,si:ch1073-15f19.2,sc:d189,CD96,Cell-Cell Contact
783,cdh15,cdh15,CDH,Cell-Cell Contact
784,cdh4,cdh4,CDH,Cell-Cell Contact
785,cdh2,cdh2,CDH,Cell-Cell Contact
786,si:dkey-30c15.12,si:dkey-30c15.12,CDH,Cell-Cell Contact
787,cldn11b,cldn11b,CLDN,Cell-Cell Contact
788,cldn11b,cldn11a,CLDN,Cell-Cell Contact
789,cldn11a,cldn11b,CLDN,Cell-Cell Contact
790,cldn11a,cldn11a,CLDN,Cell-Cell Contact
791,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
792,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
793,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
794,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
795,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
796,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
797,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
798,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
799,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
800,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
801,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
802,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
803,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
804,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
805,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
806,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
807,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
808,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
809,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
810,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
811,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
812,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
813,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
814,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
815,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
816,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
817,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
818,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
819,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
820,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
821,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
822,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
823,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
824,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
825,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
826,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
827,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
828,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
829,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
830,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
831,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
832,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
833,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
834,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
835,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
836,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
837,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
838,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
839,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
840,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
841,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
842,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
843,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
844,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
845,si:ch211-193e13.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
846,si:ch211-193e13.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
847,si:ch211-193e13.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
848,si:ch211-170d8.8,si:ch211-193e13.5,CLEC,Cell-Cell Contact
849,si:ch211-170d8.8,si:ch211-170d8.8,CLEC,Cell-Cell Contact
850,si:ch211-170d8.8,si:dkey-26c10.5,CLEC,Cell-Cell Contact
851,si:dkey-26c10.5,si:ch211-193e13.5,CLEC,Cell-Cell Contact
852,si:dkey-26c10.5,si:ch211-170d8.8,CLEC,Cell-Cell Contact
853,si:dkey-26c10.5,si:dkey-26c10.5,CLEC,Cell-Cell Contact
854,robo4,l1cama,CNTN,Cell-Cell Contact
855,robo4,robo4,CNTN,Cell-Cell Contact
856,cntn1b,nrcama,CNTN,Cell-Cell Contact
857,cntn1a,nrcama,CNTN,Cell-Cell Contact
858,dsc2l,si:ch73-74h11.1,DESMOSOME,Cell-Cell Contact
859,dsc2l,si:ch73-74h11.1,DESMOSOME,Cell-Cell Contact
860,dsc2l,si:ch73-74h11.1,DESMOSOME,Cell-Cell Contact
861,dsc2l,si:ch73-74h11.1,DESMOSOME,Cell-Cell Contact
862,si:ch73-74h11.1,dsc2l,DESMOSOME,Cell-Cell Contact
863,si:ch73-74h11.1,dsc2l,DESMOSOME,Cell-Cell Contact
864,efna1a,epha3,EPHA,Cell-Cell Contact
865,efna1b,epha3,EPHA,Cell-Cell Contact
866,efna1a,epha4a,EPHA,Cell-Cell Contact
867,efna1a,epha4l,EPHA,Cell-Cell Contact
868,efna1b,epha4a,EPHA,Cell-Cell Contact
869,efna1b,epha4l,EPHA,Cell-Cell Contact
870,efna2a,epha3,EPHA,Cell-Cell Contact
871,efna2b,epha3,EPHA,Cell-Cell Contact
872,efna2a,epha4a,EPHA,Cell-Cell Contact
873,efna2a,epha4l,EPHA,Cell-Cell Contact
874,efna2b,epha4a,EPHA,Cell-Cell Contact
875,efna2b,epha4l,EPHA,Cell-Cell Contact
876,efna3b,epha3,EPHA,Cell-Cell Contact
877,efna3b,epha4a,EPHA,Cell-Cell Contact
878,efna3b,epha4l,EPHA,Cell-Cell Contact
879,efna5a,epha3,EPHA,Cell-Cell Contact
880,efna5b,epha3,EPHA,Cell-Cell Contact
881,efna5a,epha4a,EPHA,Cell-Cell Contact
882,efna5a,epha4l,EPHA,Cell-Cell Contact
883,efna5b,epha4a,EPHA,Cell-Cell Contact
884,efna5b,epha4l,EPHA,Cell-Cell Contact
885,efna5a,ephb2b,EPHA,Cell-Cell Contact
886,efna5a,ephb2a,EPHA,Cell-Cell Contact
887,efna5b,ephb2b,EPHA,Cell-Cell Contact
888,efna5b,ephb2a,EPHA,Cell-Cell Contact
889,efnb1,epha4a,EPHB,Cell-Cell Contact
890,efnb1,epha4l,EPHB,Cell-Cell Contact
891,efnb1,ephb1,EPHB,Cell-Cell Contact
892,efnb1,ephb2b,EPHB,Cell-Cell Contact
893,efnb1,ephb2a,EPHB,Cell-Cell Contact
894,efnb1,ephb3a,EPHB,Cell-Cell Contact
895,efnb1,ephb4b,EPHB,Cell-Cell Contact
896,efnb2b,epha4a,EPHB,Cell-Cell Contact
897,efnb2b,epha4l,EPHB,Cell-Cell Contact
898,efnb2a,epha4a,EPHB,Cell-Cell Contact
899,efnb2a,epha4l,EPHB,Cell-Cell Contact
900,efnb2b,ephb1,EPHB,Cell-Cell Contact
901,efnb2a,ephb1,EPHB,Cell-Cell Contact
902,efnb2b,ephb2b,EPHB,Cell-Cell Contact
903,efnb2b,ephb2a,EPHB,Cell-Cell Contact
904,efnb2a,ephb2b,EPHB,Cell-Cell Contact
905,efnb2a,ephb2a,EPHB,Cell-Cell Contact
906,efnb2b,ephb3a,EPHB,Cell-Cell Contact
907,efnb2a,ephb3a,EPHB,Cell-Cell Contact
908,efnb2b,ephb4b,EPHB,Cell-Cell Contact
909,efnb2a,ephb4b,EPHB,Cell-Cell Contact
910,efnb3a,epha4a,EPHB,Cell-Cell Contact
911,efnb3a,epha4l,EPHB,Cell-Cell Contact
912,efnb3b,epha4a,EPHB,Cell-Cell Contact
913,efnb3b,epha4l,EPHB,Cell-Cell Contact
914,efnb3a,ephb1,EPHB,Cell-Cell Contact
915,efnb3b,ephb1,EPHB,Cell-Cell Contact
916,efnb3a,ephb2b,EPHB,Cell-Cell Contact
917,efnb3a,ephb2a,EPHB,Cell-Cell Contact
918,efnb3b,ephb2b,EPHB,Cell-Cell Contact
919,efnb3b,ephb2a,EPHB,Cell-Cell Contact
920,efnb3a,ephb3a,EPHB,Cell-Cell Contact
921,efnb3b,ephb3a,EPHB,Cell-Cell Contact
922,efnb3a,ephb4b,EPHB,Cell-Cell Contact
923,efnb3b,ephb4b,EPHB,Cell-Cell Contact
924,esamb,esamb,ESAM,Cell-Cell Contact
925,esamb,gpa33a,ESAM,Cell-Cell Contact
926,esamb,esama,ESAM,Cell-Cell Contact
927,gpa33a,esamb,ESAM,Cell-Cell Contact
928,gpa33a,gpa33a,ESAM,Cell-Cell Contact
929,gpa33a,esama,ESAM,Cell-Cell Contact
930,esama,esamb,ESAM,Cell-Cell Contact
931,esama,gpa33a,ESAM,Cell-Cell Contact
932,esama,esama,ESAM,Cell-Cell Contact
933,jam2b,jam3a,JAM,Cell-Cell Contact
934,jam2b,jam3b,JAM,Cell-Cell Contact
935,jam2a,jam3a,JAM,Cell-Cell Contact
936,jam2a,jam3b,JAM,Cell-Cell Contact
937,f11r.2,f11r.2,JAM,Cell-Cell Contact
938,f11r.2,f11r.1,JAM,Cell-Cell Contact
939,f11r.1,f11r.2,JAM,Cell-Cell Contact
940,f11r.1,f11r.1,JAM,Cell-Cell Contact
941,f11r.2,jam2b,JAM,Cell-Cell Contact
942,f11r.2,jam2a,JAM,Cell-Cell Contact
943,f11r.1,jam2b,JAM,Cell-Cell Contact
944,f11r.1,jam2a,JAM,Cell-Cell Contact
945,f11r.2,jam3a,JAM,Cell-Cell Contact
946,f11r.2,jam3b,JAM,Cell-Cell Contact
947,f11r.1,jam3a,JAM,Cell-Cell Contact
948,f11r.1,jam3b,JAM,Cell-Cell Contact
949,jam2b,f11r.2,JAM,Cell-Cell Contact
950,jam2b,f11r.1,JAM,Cell-Cell Contact
951,jam2a,f11r.2,JAM,Cell-Cell Contact
952,jam2a,f11r.1,JAM,Cell-Cell Contact
953,jam2b,jam2b,JAM,Cell-Cell Contact
954,jam2b,jam2a,JAM,Cell-Cell Contact
955,jam2a,jam2b,JAM,Cell-Cell Contact
956,jam2a,jam2a,JAM,Cell-Cell Contact
957,jam3a,f11r.2,JAM,Cell-Cell Contact
958,jam3a,f11r.1,JAM,Cell-Cell Contact
959,jam3b,f11r.2,JAM,Cell-Cell Contact
960,jam3b,f11r.1,JAM,Cell-Cell Contact
961,jam3a,jam2b,JAM,Cell-Cell Contact
962,jam3a,jam2a,JAM,Cell-Cell Contact
963,jam3b,jam2b,JAM,Cell-Cell Contact
964,jam3b,jam2a,JAM,Cell-Cell Contact
965,jam3a,jam3a,JAM,Cell-Cell Contact
966,jam3a,jam3b,JAM,Cell-Cell Contact
967,jam3b,jam3a,JAM,Cell-Cell Contact
968,jam3b,jam3b,JAM,Cell-Cell Contact
969,l1cama,l1cama,L1CAM,Cell-Cell Contact
970,mag,mag,MAG,Cell-Cell Contact
971,mpz,mpzl1l,MPZ,Cell-Cell Contact
972,mpz,mpz,MPZ,Cell-Cell Contact
973,mpzl1l,mpzl1l,MPZ,Cell-Cell Contact
